VIN_NO,ContractStartDate,MaturityDate,TerminationDate,SaleDate,TerminationType,PurchasedBy,PurchasingRegion,ModelYear,TrimName,ModelName,SalesChannel,CarAccident,InspectedDamage_NotRepaired,RepairCost,Odometer,PurchasePrice,MSRP
5129,2015-07-31,2019-07-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,E,Mild,NULL,NULL,71000,17000,44000
5130,2015-05-31,2019-05-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Major,3500,400,80000,19000,51000
5131,2015-06-30,2019-06-30,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,1000,NULL,67000,15000,49000
5132,2015-05-31,2019-05-31,2019-02-28,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,3000,NULL,74000,15000,49000
5133,2015-02-28,2019-02-28,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Moderate,2100,NULL,64000,22000,48000
5134,2015-03-31,2019-03-31,2019-03-31,2019-05-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,No,4100,400,18000,19000,45000
5135,2015-03-31,2019-03-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_7,MODEL_A,H,Moderate,10400,400,139000,13000,48000
5136,2015-06-30,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,G,No,300,NULL,69000,20000,45000
5137,2015-04-30,2019-04-30,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Major,300,NULL,43000,19000,47000
5138,2015-05-31,2019-05-31,2017-11-30,2018-04-30,Reposessed,Independent Retailer,4,2001,TRIM_7,MODEL_A,H,No,NULL,2300,72000,23000,49000
5139,2015-05-31,2019-05-31,2019-06-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,G,No,900,NULL,31000,20000,47000
5140,2015-06-30,2019-06-30,2019-07-31,2019-07-31,Terminated at End of Maturity,Network Retailer,2,2001,TRIM_3,MODEL_A,A,No,NULL,0,101000,16000,49000
5141,2015-05-31,2019-05-31,2018-12-31,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,F,Mild,2500,NULL,66000,19000,50000
5142,2015-07-31,2019-07-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,No,1900,NULL,54000,19000,47000
5143,2015-07-31,2019-07-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,1200,NULL,71000,18000,50000
5144,2015-11-30,2019-11-30,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,800,NULL,72000,13000,46000
5145,2015-06-30,2019-06-30,2019-06-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,1600,500,74000,17000,54000
5146,2015-09-30,2019-09-30,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,800,NULL,81000,13000,46000
5147,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Major,1800,NULL,32000,17000,48000
5148,2015-10-31,2018-10-31,2018-10-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,500,500,57000,20000,52000
5149,2015-07-31,2018-10-31,2018-09-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,NULL,900,73000,18000,49000
5150,2015-09-30,2019-09-30,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,F,No,200,NULL,62000,18000,50000
5151,2015-07-31,2019-07-31,2019-01-31,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,1900,700,143000,11000,49000
5152,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Moderate,7200,800,127000,12000,54000
5153,2015-11-30,2019-11-30,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,3100,400,92000,12000,47000
5154,2015-06-30,2019-06-30,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Major,500,NULL,55000,16000,50000
5155,2015-03-31,2019-03-31,2019-01-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,600,700,85000,17000,49000
5156,2015-03-31,2019-03-31,2018-11-30,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1500,NULL,96000,16000,49000
5157,2015-02-28,2019-02-28,2017-12-31,2018-02-28,Reposessed,Independent Retailer,4,2001,TRIM_3,MODEL_A,H,No,NULL,1500,67000,23000,50000
5158,2015-04-30,2019-04-30,2018-10-31,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Mild,5200,900,96000,15000,45000
5159,2015-10-31,2019-10-31,2019-08-31,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,600,1100,75000,14000,52000
5160,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,1900,400,75000,19000,49000
5161,2015-07-31,2019-07-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,1100,NULL,76000,18000,51000
5162,2015-10-31,2019-10-31,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,8100,NULL,130000,10000,47000
5163,2015-05-31,2019-05-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_7,MODEL_A,H,Moderate,400,NULL,76000,16000,50000
5164,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,3600,NULL,92000,17000,47000
5165,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,4100,NULL,92000,16000,50000
5166,2015-07-31,2019-01-31,2019-02-28,2019-02-28,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Major,500,NULL,57000,19000,52000
5167,2015-05-31,2019-05-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,NULL,NULL,54000,18000,49000
5168,2015-09-30,2019-09-30,2019-08-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,1700,NULL,83000,17000,50000
5169,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,NULL,500,75000,13000,53000
5170,2015-11-30,2019-11-30,2019-04-30,2019-05-31,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,900,400,69000,18000,47000
5171,2015-09-30,2019-09-30,2019-05-31,2019-07-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,1000,NULL,65000,16000,52000
5172,2015-05-31,2019-05-31,2018-10-31,2018-10-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,No,1500,NULL,66000,21000,45000
5173,2015-11-30,2019-02-28,2019-02-28,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,1300,NULL,75000,18000,50000
5174,2015-10-31,2019-10-31,2019-01-31,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,500,500,98000,17000,48000
5175,2015-09-30,2019-09-30,2019-10-31,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Major,300,NULL,25000,17000,51000
5176,2015-12-31,2019-12-31,2019-11-30,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,300,NULL,88000,14000,50000
5177,2015-04-30,2019-04-30,2018-12-31,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,11200,500,158000,11000,49000
5178,2015-10-31,2019-10-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,0,NULL,91000,15000,51000
5179,2015-08-31,2019-08-31,2019-02-28,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,800,500,59000,19000,50000
5180,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,300,NULL,90000,12000,47000
5181,2015-10-31,2019-10-31,2019-11-30,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,2200,NULL,72000,14000,45000
5182,2015-07-31,2019-07-31,2019-02-28,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,2100,NULL,82000,16000,49000
5183,2015-07-31,2019-07-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Mild,600,NULL,72000,17000,54000
5184,2015-04-30,2019-04-30,2018-11-30,2019-04-30,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Mild,4000,1100,90000,16000,46000
5185,2015-03-31,2019-03-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Major,1400,NULL,48000,19000,48000
5186,2015-10-31,2019-10-31,2019-03-31,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,3600,NULL,98000,16000,49000
5187,2015-10-31,2019-10-31,2019-08-31,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1400,500,72000,13000,51000
5188,2015-03-31,2019-03-31,2019-02-28,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,3300,400,76000,17000,48000
5189,2015-08-31,2019-08-31,2019-08-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1900,NULL,74000,15000,51000
5190,2015-11-30,2019-11-30,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,1100,NULL,72000,14000,51000
5191,2015-08-31,2019-08-31,2019-09-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,F,No,1400,NULL,40000,20000,50000
5192,2015-11-30,2019-11-30,2019-11-30,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Major,1100,NULL,45000,16000,46000
5193,2015-09-30,2019-09-30,2019-09-30,2019-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1500,NULL,72000,14000,49000
5194,2015-09-30,2019-09-30,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Moderate,1500,600,91000,13000,50000
5195,2015-04-30,2019-04-30,2019-04-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,1600,NULL,75000,18000,50000
5196,2015-05-31,2019-05-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,600,NULL,78000,18000,47000
5197,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,Moderate,700,NULL,51000,17000,45000
5198,2015-08-31,2019-08-31,2019-09-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Moderate,1200,NULL,41000,16000,48000
5199,2015-05-31,2019-05-31,2019-06-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,8100,NULL,110000,15000,49000
5200,2015-05-31,2019-05-31,2018-12-31,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,Moderate,2200,500,75000,17000,51000
5201,2015-07-31,2019-07-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,200,NULL,73000,18000,50000
5202,2015-06-30,2019-06-30,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1000,NULL,79000,18000,49000
5203,2015-08-31,2019-08-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,5500,NULL,105000,12000,49000
5204,2015-10-31,2019-10-31,2019-10-31,2019-11-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,1000,500,142000,11000,46000
5205,2015-08-31,2019-08-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1300,NULL,53000,15000,47000
5206,2015-05-31,2019-05-31,2019-05-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,1600,500,89000,16000,49000
5207,2015-05-31,2019-05-31,2018-05-31,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,300,NULL,85000,17000,49000
5208,2015-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,800,NULL,90000,13000,48000
5209,2015-06-30,2019-06-30,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,400,NULL,90000,12000,46000
5210,2015-02-28,2019-02-28,2019-03-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Mild,600,300,141000,10000,50000
5211,2015-11-30,2019-11-30,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,300,NULL,101000,10000,54000
5212,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,900,NULL,90000,11000,50000
5213,2015-10-31,2019-10-31,2019-10-31,2020-01-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,NULL,1000,77000,15000,48000
5214,2015-05-31,2019-05-31,2019-04-30,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,1200,NULL,43000,19000,53000
5215,2015-12-31,2019-12-31,2019-08-31,2019-08-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,1000,NULL,85000,16000,51000
5216,2015-07-31,2019-07-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,1000,500,65000,17000,49000
5217,2015-07-31,2019-07-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,3400,NULL,113000,14000,46000
5218,2015-11-30,2019-11-30,2019-12-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Major,1200,NULL,61000,14000,47000
5219,2015-02-28,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,Moderate,300,400,65000,21000,52000
5220,2015-03-31,2019-03-31,2019-04-30,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Moderate,2400,NULL,74000,19000,55000
5221,2015-07-31,2019-07-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,4100,NULL,100000,16000,49000
5222,2015-07-31,2019-07-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,1200,NULL,83000,17000,48000
5223,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Major,400,NULL,39000,18000,50000
5224,2015-05-31,2019-05-31,2018-09-30,2018-09-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Major,2500,NULL,97000,19000,50000
5225,2015-06-30,2019-06-30,2018-03-31,2018-04-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,D,Major,400,NULL,54000,24000,46000
5226,2015-09-30,2019-09-30,2019-05-31,2019-06-30,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,13800,1000,127000,11000,51000
5227,2015-05-31,2019-05-31,2018-12-31,2019-03-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Mild,600,NULL,79000,18000,50000
5228,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,800,NULL,47000,15000,49000
5229,2015-10-31,2019-10-31,2019-04-30,2019-05-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,1100,NULL,85000,17000,50000
5230,2015-07-31,2019-07-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Mild,500,600,64000,16000,49000
5231,2015-03-31,2018-06-30,2018-06-30,2018-07-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,2600,600,75000,22000,50000
5232,2015-09-30,2019-09-30,2018-10-31,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,2400,800,116000,12000,48000
5233,2015-06-30,2019-06-30,2019-03-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,F,No,500,NULL,53000,21000,49000
5234,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,4100,400,99000,11000,49000
5235,2015-07-31,2019-07-31,2018-12-31,2019-02-28,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,No,2100,700,71000,18000,47000
5236,2015-02-28,2019-02-28,2018-11-30,2018-12-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,Moderate,400,400,63000,20000,45000
5237,2015-10-31,2019-10-31,2019-09-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,3200,NULL,55000,18000,50000
5238,2015-10-31,2019-10-31,2019-07-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,500,NULL,71000,15000,53000
5239,2015-09-30,2019-09-30,2019-09-30,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,Major,300,NULL,89000,15000,52000
5240,2015-07-31,2019-07-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,1700,NULL,86000,14000,53000
5241,2015-11-30,2019-11-30,2019-11-30,2019-11-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,F,No,1900,NULL,60000,16000,50000
5242,2016-01-31,2020-01-31,2020-01-31,2020-02-29,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,E,No,3600,NULL,75000,14000,54000
5243,2015-08-31,2019-08-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,G,No,5000,NULL,111000,12000,46000
5244,2015-03-31,2019-07-31,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Major,NULL,NULL,83000,13000,51000
5245,2015-03-31,2019-03-31,2019-02-28,2019-03-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,100,900,78000,17000,53000
5246,2015-10-31,2019-10-31,2017-04-30,2017-05-31,Reposessed,Independent Retailer,4,2001,TRIM_3,MODEL_A,H,No,NULL,400,21000,30000,50000
5247,2015-07-31,2019-07-31,2019-07-31,2019-09-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1500,NULL,91000,14000,47000
5248,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,500,NULL,78000,14000,51000
5249,2015-07-31,2019-07-31,2019-06-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Moderate,2000,400,77000,14000,50000
5250,2015-08-31,2019-08-31,2019-06-30,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,1400,900,80000,17000,49000
5251,2015-10-31,2018-10-31,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,NULL,2000,63000,19000,45000
5252,2015-08-31,2019-08-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_3,MODEL_A,H,Moderate,800,500,71000,17000,50000
5253,2015-09-30,2019-09-30,2019-09-30,2019-11-30,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,Moderate,2800,400,50000,16000,49000
5254,2015-12-31,2019-12-31,2019-05-31,2019-07-31,Terminated Prior to Maturity Date,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,No,6600,500,67000,16000,49000
5255,2015-05-31,2019-05-31,2019-08-31,2019-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,NULL,NULL,95000,14000,48000
5256,2015-04-30,2019-04-30,2019-04-30,2019-05-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_6,MODEL_A,H,No,300,500,70000,19000,55000
5257,2015-05-31,2018-08-31,2018-05-31,2018-08-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,No,700,NULL,75000,21000,54000
5258,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,Major,4800,NULL,95000,16000,51000
5259,2015-03-31,2019-03-31,2019-03-31,2019-04-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,No,100,500,73000,16000,52000
5260,2015-03-31,2019-03-31,2018-04-30,2018-06-30,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_6,MODEL_A,H,No,5500,NULL,77000,20000,57000
5261,2015-12-31,2019-12-31,2019-11-30,2020-01-31,Terminated at End of Maturity,Independent Retailer,1,2001,TRIM_3,MODEL_A,H,No,3400,500,74000,15000,49000
5262,2015-05-31,2019-05-31,2019-05-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_3,MODEL_A,H,Moderate,4200,NULL,79000,15000,50000
5263,2015-05-31,2019-05-31,2019-05-31,2019-06-30,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,Major,1300,NULL,51000,18000,54000
5264,2015-07-31,2019-07-31,2019-07-31,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,F,No,2800,NULL,60000,18000,52000
5265,2015-01-31,2019-01-31,2019-01-31,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,No,1100,400,83000,17000,48000
5266,2015-10-31,2019-10-31,2019-10-31,2019-12-31,Terminated at End of Maturity,Independent Retailer,3,2001,TRIM_6,MODEL_A,H,No,600,1000,62000,15000,54000
5267,2015-02-28,2019-02-28,2019-01-31,2019-02-28,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,G,No,NULL,NULL,99000,17000,53000
5268,2015-06-30,2019-06-30,2018-10-31,2019-01-31,Terminated Prior to Maturity Date,Independent Retailer,3,2001,TRIM_6,MODEL_A,H,No,3500,500,70000,18000,53000
5269,2015-09-30,2019-09-30,2019-09-30,2019-10-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,G,Major,2000,NULL,57000,14000,52000
5270,2015-02-28,2019-02-28,2019-02-28,2019-03-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,Moderate,2500,NULL,73000,18000,56000
5271,2015-04-30,2019-04-30,2019-04-30,2019-07-31,Terminated at End of Maturity,Independent Retailer,2,2001,TRIM_6,MODEL_A,H,Major,800,NULL,59000,16000,52000
